"BehaviorSpace results (NetLogo 6.1.1)"
"voting_systeem.nlogo"
"experiment distance"
"08/07/2022 19:30:12:492 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-15","15"
"[run number]","voter_count","lijsttrekker_count","[step]","afs_plr","afs_apr","afs_ivr"
"772","200","5","0","17.785461095338853","13.180811910857857","13.180811910857859"
"763","200","5","0","14.478050181508799","13.910108559926108","14.478050181508792"
"771","200","5","0","13.333529747191719","13.333529747191724","13.333529747191719"
"767","200","5","0","12.56460985470207","12.56460985470207","12.564609854702068"
"770","200","5","0","13.36924672711906","13.369246727119062","13.369246727119068"
"774","200","5","0","13.884874942076074","13.884874942076069","13.884874942076069"
"775","200","5","0","18.81520624432526","18.064281854481276","16.79357307323975"
"776","200","5","0","18.296064259501577","15.826324208121449","15.826324208121456"
"779","200","5","0","13.913057611303772","13.913057611303774","13.913057611303767"
"781","200","5","0","17.73040545726079","16.60276409392867","17.730405457260794"
"778","200","5","0","13.145989405081245","13.145989405081243","13.145989405081242"
"780","200","5","0","14.575779463540124","14.575779463540123","14.575779463540126"
"782","200","5","0","15.283294979797743","15.28329497979775","14.290985357468081"
"783","200","5","0","15.14644021622836","15.146440216228363","15.146440216228356"
"777","200","5","0","12.931447445240858","12.931447445240858","12.931447445240858"
"784","200","5","0","13.408004998170158","13.408004998170153","13.408004998170156"
"788","200","5","0","13.563740028433983","13.563740028433982","13.563740028433982"
"787","200","5","0","15.346543706341071","15.346543706341073","15.346543706341079"
"789","200","5","0","13.996834797670365","13.996834797670362","13.996834797670362"
"790","200","5","0","17.122458643514882","17.122458643514882","17.122458643514882"
"786","200","5","0","14.817035112990148","14.817035112990148","13.541479350147235"
"791","200","5","0","17.476694333668735","17.47669433366874","16.75448803161674"
"792","200","5","0","14.169153839099916","14.169153839099913","14.169153839099918"
"794","200","5","0","14.194567777303417","14.194567777303421","14.194567777303421"
"793","200","5","0","13.042200918369359","13.04220091836936","13.04220091836936"
"795","200","5","0","17.0076484858736","17.0076484858736","17.007648485873595"
"796","200","5","0","15.795624447995952","15.795624447995955","15.79562444799595"
"785","200","5","0","12.977907046525555","12.977907046525548","12.977907046525551"
"798","200","5","0","12.41364750484511","12.41364750484511","12.413647504845114"
"799","200","5","0","13.88516954724628","13.885169547246283","13.885169547246283"
"800","200","5","0","14.315946386481835","14.315946386481835","14.315946386481837"
"802","200","5","0","13.473327015472531","13.473327015472531","13.473327015472531"
"801","200","5","0","12.694604510927457","12.694604510927459","12.694604510927459"
"797","200","5","0","14.25535741897917","12.818644691862506","12.818644691862504"
"804","200","5","0","14.272999746701604","14.810266330958054","15.017676981799324"
"803","200","5","0","14.902434541362117","14.902434541362112","14.90243454136211"
"807","200","5","0","15.204282462896652","15.204282462896648","15.20428246289665"
"806","200","5","0","16.273173363331697","16.439607515349934","16.273173363331694"
"809","200","5","0","14.922986756613968","14.922986756613966","14.922986756613971"
"808","200","5","0","17.404193832389254","14.608324244029331","14.608324244029337"
"811","200","5","0","14.556540063211093","14.556540063211097","14.271352231725132"
"812","200","5","0","14.822370557387416","14.822370557387412","14.822370557387414"
"805","200","5","0","12.532224347861034","12.532224347861032","12.532224347861032"
"814","200","5","0","16.934518382847656","16.934518382847667","16.93451838284767"
"813","200","5","0","15.330516884526917","12.591509875257902","12.685432262426557"
"816","200","5","0","12.789286801226764","12.789286801226762","12.789286801226762"
"815","200","5","0","17.78953139307351","12.916154450679793","12.916154450679796"
"817","200","5","0","15.105698740483044","13.601007884088233","13.601007884088236"
"818","200","5","0","15.113405889914059","15.11340588991406","15.113405889914063"
"820","200","5","0","14.014162950495752","14.014162950495752","14.014162950495754"
"821","200","5","0","12.822528732136371","12.82252873213637","12.822528732136373"
"819","200","5","0","14.656475749781217","14.563925817452725","14.563925817452729"
"822","200","5","0","14.078814049100737","14.277446685461173","14.336762544984433"
"824","200","5","0","16.802254909472644","16.802254909472637","16.802254909472644"
"825","200","5","0","15.659686648415168","15.65968664841517","15.659686648415173"
"823","200","5","0","13.193145802468887","13.193145802468885","13.193145802468885"
"827","200","5","0","13.584304901009594","13.584304901009599","13.584304901009599"
"828","200","5","0","15.788795256909564","15.78879525690956","13.961744163815863"
"826","200","5","0","13.125817526703896","13.125817526703893","13.125817526703893"
"829","200","5","0","18.159991899337513","19.197403759894513","16.401350473615818"
"831","200","5","0","15.872211960172772","15.872211960172764","15.872211960172772"
"830","200","5","0","14.439158719621387","14.439158719621382","14.439158719621386"
"832","200","5","0","16.426343231215398","15.221751146837057","15.282127305874036"
"833","200","5","0","13.84184597583635","13.862638354057568","13.841845975836343"
"834","200","5","0","16.134069043176023","13.964706332824107","13.964706332824106"
"836","200","5","0","12.76276210059463","12.762762100594633","12.762762100594633"
"837","200","5","0","14.318109821118576","14.318109821118576","14.318109821118576"
"838","200","5","0","14.37491869984864","15.180050646891674","13.847065347741749"
"839","200","5","0","13.882160652433855","13.882160652433855","13.882160652433855"
"835","200","5","0","16.30636677137403","16.306366771374027","16.30636677137403"
"840","200","5","0","19.680477426267338","17.75382249658522","17.753822496585222"
"810","200","5","0","12.734359574972778","12.734359574972784","12.734359574972784"
"841","200","5","0","14.704926774242638","14.704926774242645","14.704926774242642"
"842","200","5","0","12.827697947117","12.827697947117002","12.827697947117002"
"843","200","5","0","15.389388402858721","15.389388402858723","14.50567688060823"
"844","200","5","0","12.405014535890917","12.405014535890915","12.405014535890917"
"846","200","5","0","12.369451633495114","12.369451633495112","13.605730741797457"
"847","200","5","0","15.595461071028131","15.59546107102813","15.59546107102813"
"848","200","5","0","16.73771370830066","15.708759942432721","15.708759942432724"
"849","200","5","0","14.737430940111503","14.7374309401115","12.654784220299135"
"850","200","5","0","13.907072382895638","13.907072382895638","13.90707238289564"
"851","200","5","0","15.566519647942501","15.566519647942501","15.5665196479425"
"852","200","5","0","13.79855657842569","13.798556578425693","13.79855657842569"
"853","200","5","0","15.845819467439597","15.874506026031026","15.874506026031023"
"854","200","5","0","15.433864090639918","15.433864090639926","15.433864090639924"
"855","200","5","0","14.342265899866081","15.156591820791709","14.342265899866083"
"856","200","5","0","13.473065915842097","13.473065915842096","13.473065915842096"
"857","200","5","0","17.244779454952067","17.244779454952067","15.267084163616866"
"858","200","5","0","13.415821036364923","13.415821036364918","13.415821036364918"
"859","200","5","0","16.47741286427232","15.66754247864121","15.667542478641208"
"862","200","5","0","15.082101804332476","15.082101804332478","15.082101804332476"
"861","200","5","0","12.91744224316409","12.91744224316409","12.917442243164087"
"860","200","5","0","15.727784040255576","15.72778404025558","15.324973599980815"
"863","200","5","0","15.660574321989488","15.660574321989488","13.40339543622323"
"865","200","5","0","12.645272158792364","12.645272158792364","12.645272158792364"
"864","200","5","0","14.847116037411231","14.847116037411231","14.847116037411231"
"867","200","5","0","12.784115255729755","12.784115255729752","12.784115255729752"
"866","200","5","0","16.023601699992494","16.023601699992494","16.023601699992497"
"868","200","5","0","15.640081444019074","15.640081444019065","15.640081444019073"
"871","200","5","0","14.217944643100667","14.09013324079678","14.09013324079678"
"870","200","5","0","13.269469894584368","13.269469894584363","13.269469894584365"
"872","200","5","0","18.73618307190271","16.897006824946434","16.897006824946434"
"845","200","5","0","13.096683971858445","13.096683971858447","13.09668397185845"
"874","200","5","0","17.47578817027429","17.978872751321372","17.475788170274292"
"875","200","5","0","20.463773399704465","15.502519869690614","15.502519869690614"
"873","200","5","0","14.366435860692537","14.36643586069254","14.36643586069254"
"877","200","5","0","13.408851775754018","13.40885177575402","13.408851775754023"
"876","200","5","0","15.690120425274069","14.72708827181808","14.727088271818078"
"878","200","5","0","15.851457547976512","14.281972311425537","14.281972311425536"
"879","200","5","0","17.084490022421743","15.05007760571929","15.050077605719293"
"880","200","5","0","17.60984652412225","17.609846524122243","13.993983997147193"
"881","200","5","0","16.02616761932002","16.02616761932002","16.026167619320017"
"882","200","5","0","12.472650947402643","12.472650947402643","12.472650947402641"
"884","200","5","0","19.03693105050635","17.49254356541606","15.398197151363147"
"885","200","5","0","14.88617862422342","14.886178624223417","14.886178624223424"
"883","200","5","0","16.14600466035453","16.14600466035453","16.146004660354535"
"889","200","5","0","13.928557922345659","13.92855792234566","13.928557922345659"
"887","200","5","0","15.328384599093654","14.6433572188759","14.941806267042589"
"886","200","5","0","17.71556072596145","17.71556072596145","14.101303657306058"
"888","200","5","0","13.017229811400588","13.017229811400588","13.017229811400584"
"891","200","5","0","18.480944534264108","18.480944534264104","18.4809445342641"
"890","200","5","0","16.08978973044185","14.658177709210854","14.658177709210852"
"892","200","5","0","17.980402896796193","17.980402896796193","17.9804028967962"
"894","200","5","0","16.443567394135496","16.344318785387337","15.2659473258302"
"893","200","5","0","14.198183579321585","14.19818357932159","13.88243941654515"
"895","200","5","0","15.293553447419754","13.468307525615836","13.46830752561584"
"896","200","5","0","16.11182793528222","16.111827935282225","16.11182793528223"
"897","200","5","0","15.496650787600112","15.496650787600109","15.496650787600105"
"898","200","5","0","12.802643797242316","12.802643797242316","12.802643797242316"
"899","200","5","0","15.16199187174918","15.161991871749178","15.16199187174918"
"869","200","5","0","13.927704169767422","13.927704169767424","13.927704169767422"
"900","200","5","0","18.03782364610661","12.943609412100454","12.943609412100459"
"901","200","5","0","15.254800107708993","15.254800107708997","14.1068551303217"
"902","200","5","0","13.382011765717948","13.382011765717946","13.382011765717946"
"903","200","5","0","16.608675805499317","13.851228630896257","16.117484659013805"
"904","200","5","0","18.371479681321958","14.443911043758922","14.44391104375892"
"906","200","5","0","14.799024827326939","14.799024827326933","14.799024827326939"
"905","200","5","0","20.490412138562146","14.953944864710211","14.953944864710207"
"908","200","5","0","13.398027832420812","14.233901953317343","13.398027832420814"
"909","200","5","0","13.578531457789694","13.578531457789692","13.578531457789692"
"910","200","5","0","14.956454492073018","14.956454492073014","14.95645449207301"
"911","200","5","0","15.768620995357647","15.768620995357656","15.768620995357653"
"912","200","5","0","13.987890373994038","13.987890373994043","13.98789037399404"
"913","200","5","0","16.16781399247536","12.63880577569667","12.638805775696671"
"914","200","5","0","16.560373532703004","16.560373532703","14.748167551829267"
"915","200","5","0","18.50056242889845","13.045998642706662","13.04599864270666"
"917","200","5","0","15.136450361872626","15.136450361872626","14.396079926285587"
"907","200","5","0","18.669528217084693","18.669528217084693","15.162668619414008"
"918","200","5","0","15.091400678906538","13.613818410128921","13.613818410128923"
"919","200","5","0","14.764802512101133","14.764802512101129","14.764802512101127"
"916","200","5","0","11.90091274247035","11.90091274247035","11.900912742470354"
"921","200","5","0","15.130538349126677","15.130538349126676","15.130538349126684"
"920","200","5","0","15.41104459767854","15.41104459767854","15.41104459767854"
"923","200","5","0","16.701690273808374","13.75864271417896","13.824421262395584"
"922","200","5","0","13.831904073485356","13.831904073485358","13.831904073485351"
"924","200","5","0","15.789091450761296","13.216780513961055","13.216780513961057"
"925","200","5","0","14.1488888196958","14.148888819695795","14.148888819695792"
"926","200","5","0","13.66791393681884","13.667913936818838","13.667913936818842"
"928","200","5","0","14.671749197988447","14.671749197988444","14.671749197988442"
"927","200","5","0","13.556001431549092","13.556001431549094","13.556001431549095"
"930","200","5","0","15.071705204144063","15.071705204144067","15.071705204144061"
"931","200","5","0","18.07541851416463","13.410269408443225","13.410269408443227"
"933","200","5","0","13.10528289039025","13.10528289039025","13.105282890390253"
"934","200","5","0","13.16405967413695","13.164059674136947","13.164059674136947"
"932","200","5","0","14.763956279390229","14.763956279390234","13.73358928909637"
"935","200","5","0","16.83935549232469","16.839355492324692","16.98533095159466"
"929","200","5","0","13.089133625561608","13.089133625561612","13.089133625561608"
"936","200","5","0","14.587625721956947","14.587625721956954","13.010694623951547"
"937","200","5","0","17.375531303685264","17.375531303685268","17.375531303685264"
"939","200","5","0","18.080803995845752","14.3956649056752","14.39566490567521"
"940","200","5","0","18.7209423766637","18.7209423766637","18.720942376663693"
"941","200","5","0","12.862538271816915","12.862538271816913","12.862538271816911"
"942","200","5","0","18.10436785267151","14.626531957691181","14.626531957691178"
"938","200","5","0","13.912160632928838","13.91216063292885","13.912160632928842"
"944","200","5","0","14.904174472171615","14.904174472171619","14.904174472171619"
"945","200","5","0","13.032602527090242","13.032602527090242","13.032602527090239"
"946","200","5","0","15.339993621297134","15.339993621297136","15.339993621297134"
"948","200","5","0","14.606478305351809","14.606478305351805","14.606478305351805"
"947","200","5","0","12.79462606820983","12.794626068209833","12.326887382292686"
"943","200","5","0","16.548376226414415","16.548376226414412","16.548376226414412"
"950","200","5","0","12.67515582220215","12.67515582220215","12.675155822202152"
"952","200","5","0","12.899889122502762","12.899889122502763","12.899889122502762"
"949","200","5","0","12.880594312034175","12.880594312034171","12.880594312034175"
"955","200","5","0","20.49477152104751","14.380150334956026","15.8191212681789"
"956","200","5","0","12.645902445555848","12.645902445555842","12.645902445555844"
"954","200","5","0","14.396623781923832","14.396623781923827","14.39662378192383"
"958","200","5","0","16.788326225938953","16.788326225938956","16.78832622593895"
"959","200","5","0","21.283207535414753","21.283207535414757","17.146233134400827"
"951","200","5","0","15.302831716102629","13.972828879826679","13.972828879826679"
"953","200","5","0","18.34875015775035","14.005492059217516","14.005492059217522"
"960","200","5","0","20.377046881829195","17.483191059835125","17.483191059835125"
"961","200","5","0","13.973267957021706","13.9732679570217","13.9732679570217"
"962","200","5","0","13.928272141054277","13.077977312662814","13.077977312662812"
"964","200","5","0","13.456240880112995","13.456240880113","13.456240880112995"
"963","200","5","0","18.263473484335204","13.886090079475549","13.886090079475549"
"957","200","5","0","15.988221943085373","15.988221943085373","15.988221943085374"
"965","200","5","0","15.41112623610383","15.41112623610383","15.411126236103824"
"967","200","5","0","15.393922538097453","13.659105623040494","13.659105623040492"
"968","200","5","0","15.862082330763911","15.862082330763918","15.86208233076391"
"966","200","5","0","17.207770542324592","17.207770542324585","17.207770542324585"
"971","200","5","0","15.553730835027237","15.553730835027233","15.553730835027238"
"969","200","5","0","14.481862981506291","14.481862981506294","14.481862981506291"
"972","200","5","0","15.088856216394076","15.08885621639407","15.088856216394072"
"970","200","5","0","20.337073476504674","20.337073476504674","17.425760022167537"
"973","200","5","0","14.387631728772641","14.387631728772636","13.916706794950308"
"974","200","5","0","13.27152596954956","13.271525969549558","13.271525969549554"
"976","200","5","0","15.367096466377848","15.367096466377845","15.367096466377848"
"975","200","5","0","12.55440132933457","12.554401329334574","12.554401329334572"
"979","200","5","0","15.016914312353785","15.016914312353789","15.016914312353785"
"978","200","5","0","19.376601182332873","15.165299316424617","15.165299316424617"
"980","200","5","0","12.937802178606733","12.937802178606738","12.937802178606736"
"982","200","5","0","17.305993402278602","14.690965228944037","14.756335237547264"
"977","200","5","0","16.77215555236002","16.77215555236002","16.77215555236002"
"981","200","5","0","12.949094700010635","12.949094700010633","12.949094700010635"
"984","200","5","0","16.580177648881513","16.580177648881506","16.58017764888151"
"987","200","5","0","18.648747062220856","18.648747062220856","15.591089276003691"
"986","200","5","0","15.557849505753037","15.15075671055008","15.498607821392518"
"983","200","5","0","14.77184166973977","14.771841669739773","0"
"985","200","5","0","14.567433338975178","14.567433338975182","0"
"983","200","5","1","14.77184166973977","14.771841669739773","0"
"983","200","5","2","14.77184166973977","14.771841669739773","0"
"988","200","5","0","18.84779584564082","15.601913029018336","15.60191302901834"
"985","200","5","1","14.567433338975178","14.567433338975182","0"
"985","200","5","2","14.567433338975178","14.567433338975182","0"
"983","200","5","3","14.77184166973977","14.771841669739773","0"
"989","200","5","0","14.558559169260414","14.558559169260418","14.558559169260418"
"990","200","5","0","13.154901424242492","13.15490142424249","13.154901424242492"
"985","200","5","3","14.567433338975178","14.567433338975182","0"
"991","200","5","0","13.145082548391395","13.145082548391391","13.145082548391395"
"992","200","5","0","12.878086372646488","12.878086372646488","12.87808637264649"
"993","200","5","0","16.01071549998144","14.921590138320651","14.921590138320653"
"996","200","5","0","16.755314505294955","16.75531450529495","16.755314505294955"
"997","200","5","0","15.170410682946157","13.663921037986226","13.663921037986226"
"995","200","5","0","14.908238744616307","14.908238744616307","14.908238744616304"
"998","200","5","0","14.279130659480717","14.27913065948071","13.5267069745891"
"994","200","5","0","13.812985425911025","13.812985425911027","13.81298542591103"
"999","200","5","0","13.781879206063087","13.781879206063087","13.223587910755995"
"1000","200","5","0","18.617956793355805","18.617956793355805","14.979788923591306"
